PlayerId;Year;TeamId;LeagueId;GP;G;A;PIM;+/-;PP G;PP A;SH G;SH A;GR;GWG;SOG;FO;FO W;HIT;GvA;TkA;SB;TOI;PPTOI;SHTOI;Fights;Fights Won
96;2022;57;1;6;0;0;4;-3;0;0;0;0;53;0;2;23;8;8;1;0;2;3160;22;462;0;0
133;2021;16;0;7;0;1;6;-2;0;0;0;0;66;0;3;2;1;13;8;4;4;6225;283;491;0;0
133;2022;16;0;7;1;2;0;-3;0;0;0;0;62;0;10;0;0;9;4;3;1;5322;0;867;0;0
133;2023;60;1;1;0;1;0;0;0;1;0;0;85;0;4;7;3;3;0;0;1;474;518;320;0;0
133;2023;18;0;3;0;1;0;-2;0;0;0;0;52;0;1;0;0;2;1;0;0;1370;0;0;0;0
178;2021;12;0;7;0;0;2;1;0;0;0;0;60;0;11;0;0;5;0;5;2;6716;155;491;0;0
178;2022;28;0;7;1;1;8;-1;0;0;0;0;61;0;22;1;0;4;2;3;8;7032;983;137;0;0
178;2023;33;1;1;1;0;0;0;0;0;0;0;65;0;6;0;0;0;0;0;0;1104;32;152;0;0
178;2023;29;0;1;0;0;4;2;0;0;0;0;63;0;3;0;0;2;0;0;2;1004;0;0;0;0
180;2021;26;0;7;2;0;0;1;0;0;0;0;61;1;6;58;32;4;1;1;1;4279;0;144;0;0
180;2022;57;1;6;0;0;2;0;0;0;0;0;66;0;5;106;61;7;3;0;7;3738;60;1640;0;0
180;2022;12;0;2;0;1;4;0;0;0;0;0;64;0;2;16;11;2;0;1;0;1809;187;225;0;0
195;2021;3;0;7;1;1;2;-3;0;0;0;1;61;0;14;0;0;13;5;5;14;6892;1575;1076;0;0
195;2022;12;0;1;0;2;0;1;0;1;0;0;59;0;3;0;0;1;0;1;1;1286;49;49;0;0
202;2021;23;0;7;4;0;8;-3;2;0;0;0;69;1;15;2;1;9;12;2;1;6730;1369;82;0;0
202;2022;23;0;6;2;2;0;0;0;0;0;0;67;0;17;1;0;7;7;4;0;5649;289;0;0;0
202;2023;54;1;2;1;1;0;1;0;1;0;0;74;0;6;4;2;1;1;0;0;1643;782;202;0;0
202;2023;10;0;1;0;0;0;1;0;0;0;0;60;0;0;0;0;1;0;0;0;552;19;0;0;0
213;2021;11;0;7;0;3;2;0;0;2;0;0;61;0;12;0;0;14;4;4;6;6586;879;771;0;0
213;2022;24;0;7;2;0;4;-6;0;0;0;0;51;0;14;0;0;10;4;6;10;8346;120;199;0;0
213;2023;24;0;2;0;0;0;0;0;0;0;0;61;0;4;0;0;3;0;1;2;1759;32;67;0;0
239;2021;5;0;7;0;0;6;2;0;0;0;0;55;0;6;0;0;5;1;2;5;7062;109;761;0;0
239;2022;9;0;3;0;0;0;-1;0;0;0;0;64;0;6;0;0;8;0;3;4;2914;0;478;0;0
255;2021;26;0;7;0;3;2;2;0;0;0;0;67;0;13;0;0;6;7;5;1;6506;306;0;0;0
255;2022;26;0;7;6;7;4;9;1;2;0;0;74;1;21;6;2;7;4;5;0;5715;703;227;0;0
255;2023;26;0;4;1;2;0;-2;0;0;0;0;59;0;4;2;2;7;4;0;1;2562;130;35;0;0
260;2021;15;0;6;0;1;2;-1;0;1;0;0;62;0;1;11;4;16;5;2;0;3533;30;96;0;0
260;2022;15;0;6;1;2;7;2;0;0;0;0;61;0;7;3;0;4;1;4;0;3538;0;115;1;1
260;2023;8;0;5;0;3;2;3;0;0;0;0;65;0;7;4;2;10;1;0;0;3176;60;41;0;0
486;2021;33;1;6;0;1;18;2;0;0;0;0;67;0;8;0;0;5;1;4;3;6136;405;502;0;0
486;2022;33;1;6;0;1;2;-2;0;1;0;0;64;0;5;0;0;7;0;3;12;5637;152;1126;0;0
486;2023;33;1;3;0;0;4;-2;0;0;0;0;57;0;8;0;0;7;2;0;0;2766;39;388;0;0
808;2021;20;0;7;0;1;2;-1;0;0;0;1;57;0;6;0;0;5;0;2;1;7045;134;660;0;0
808;2022;20;0;7;0;3;2;3;0;0;0;0;61;0;11;0;0;6;1;3;12;7488;39;669;0;0
808;2022;40;1;6;0;1;0;2;0;0;0;0;75;0;9;0;0;10;4;5;17;6387;377;1124;0;0
850;2021;29;0;7;0;8;2;7;0;0;0;0;67;0;5;5;2;12;5;1;3;5341;0;1030;0;0
850;2022;5;0;7;1;1;2;-3;0;0;0;0;60;0;7;11;6;11;4;2;1;5392;0;610;0;0
850;2023;7;0;3;0;1;2;-1;0;0;0;0;57;0;8;5;2;3;2;1;1;2908;32;325;0;0
850;2023;41;1;1;0;1;0;-1;0;0;0;0;60;0;5;11;6;1;0;0;0;925;84;163;0;0
998;2021;44;1;7;1;1;0;3;0;0;0;0;64;1;6;0;0;14;3;2;15;7385;140;1307;0;0
998;2022;30;0;2;1;0;0;-3;0;0;0;0;48;0;6;0;0;2;0;1;0;2188;93;208;0;0
998;2022;44;1;7;0;6;4;1;0;2;0;0;58;0;12;0;0;9;3;3;11;7063;277;1065;0;0
998;2023;44;1;4;0;0;2;1;0;0;0;0;66;0;3;0;0;2;1;6;15;3998;404;601;0;0
1093;2023;60;1;6;0;3;4;6;0;0;0;0;60;0;5;0;0;1;1;2;1;5722;54;639;0;0
1093;2021;43;1;7;1;7;0;9;0;1;0;1;70;0;25;0;0;4;0;6;7;7078;331;1367;0;0
2170;2021;53;1;6;5;2;13;3;1;1;0;0;65;2;17;8;1;15;1;0;1;4544;706;465;1;1
2170;2022;33;1;5;1;1;2;2;0;0;0;0;60;0;7;15;5;10;4;1;2;3220;0;552;0;0
2170;2023;33;1;6;0;0;0;-1;0;0;0;0;54;0;4;1;1;7;3;0;0;3484;0;0;0;0
2205;2021;50;1;3;0;0;0;-3;0;0;0;0;59;0;3;6;2;6;1;1;0;2348;699;0;0;0
2205;2022;50;1;7;0;0;4;-1;0;0;0;0;59;0;5;34;13;4;0;0;0;3939;139;1362;0;0
2205;2023;50;1;1;0;0;0;0;0;0;0;0;54;0;1;4;0;0;0;0;0;339;0;0;0;0
23;2021;24;0;7;1;2;10;1;0;0;0;0;64;0;20;0;0;11;1;2;5;8970;1194;996;0;0
23;2024;24;0;7;1;3;0;5;1;0;0;0;62;0;16;0;0;13;1;1;8;8098;396;165;0;0
23;2025;24;0;3;0;4;2;4;0;0;0;0;69;0;4;0;0;4;0;3;6;3605;15;132;0;0
37;2021;24;0;7;2;1;4;1;0;0;0;0;68;1;12;50;29;10;3;3;0;5352;810;769;0;0
37;2023;20;0;1;0;0;0;0;0;0;0;0;63;0;2;8;4;0;0;0;1;1006;17;40;0;0
37;2024;12;0;4;0;0;0;-3;0;0;0;0;56;0;1;36;16;2;1;2;2;2841;0;44;0;0
37;2025;125;1;3;3;0;5;-1;1;0;0;0;66;0;7;9;6;9;3;2;0;2504;425;162;1;0
37;2025;124;0;1;0;0;0;-1;0;0;0;0;61;0;0;0;0;0;0;1;0;767;5;0;0;0
42;2021;2;0;7;0;2;2;0;0;0;0;2;66;0;4;66;28;7;1;5;3;4398;90;1176;0;0
42;2022;27;0;5;2;1;2;0;0;0;0;0;61;0;10;65;27;4;4;0;0;4236;316;269;0;0
42;2023;41;1;6;1;2;0;-2;1;0;0;0;69;0;6;72;28;9;3;3;4;4249;1267;0;0;0
44;2021;4;0;7;1;1;10;-3;0;0;0;0;58;0;15;0;0;9;0;4;3;9077;410;741;0;0
44;2022;4;0;7;0;3;0;4;0;0;0;0;54;0;16;0;0;4;0;2;2;8658;133;382;0;0
44;2023;8;0;5;1;1;0;0;0;0;0;0;65;0;8;0;0;12;3;8;5;5642;296;606;0;0
44;2024;8;0;3;0;2;2;2;0;1;0;0;66;0;14;0;0;5;0;4;3;3396;276;279;0;0
44;2025;19;0;7;1;0;2;-1;0;0;0;0;55;0;13;0;0;4;0;0;9;6514;41;641;0;0
47;2021;15;0;7;1;2;2;3;1;0;0;0;67;0;5;13;4;9;4;0;2;5148;120;575;0;0
47;2022;15;0;7;2;0;6;0;0;0;0;0;65;0;10;20;11;5;5;4;2;5181;63;726;0;0
47;2023;21;0;7;0;4;4;3;0;0;0;0;61;0;12;0;0;3;5;3;2;4172;32;171;0;0
47;2024;37;1;7;2;2;2;2;0;0;0;0;64;1;16;12;4;8;0;0;5;6036;98;561;0;0
87;2021;7;0;6;0;0;0;0;0;0;0;0;61;0;6;16;5;4;3;1;0;3344;111;58;0;0
87;2022;7;0;6;0;0;0;-3;0;0;0;0;55;0;5;3;2;5;0;0;0;3759;0;279;0;0
87;2023;41;1;7;2;4;4;1;1;1;0;0;65;2;10;4;2;3;1;2;5;5253;745;306;0;0
87;2024;41;1;2;0;2;0;0;0;0;0;0;60;0;3;1;0;1;0;0;0;1249;102;0;0;0
97;2021;0;0;7;0;2;7;-1;0;0;0;0;66;0;3;1;0;11;1;1;0;5740;27;361;1;0
97;2022;0;0;7;1;2;7;0;1;1;0;0;65;0;7;0;0;5;3;2;2;4962;541;37;0;0
97;2023;0;0;6;3;3;0;1;0;1;0;0;72;1;15;1;0;13;1;5;0;3890;656;543;0;0
97;2024;0;0;2;0;1;0;-1;0;0;0;0;60;0;2;0;0;2;1;1;0;1572;0;43;0;0
99;2021;22;0;7;5;4;0;8;0;0;0;0;71;2;14;107;63;9;8;3;1;7347;588;796;0;0
99;2022;22;0;7;0;7;2;0;0;1;0;0;68;0;19;98;63;11;5;4;1;6973;238;1019;0;0
99;2024;21;0;7;1;3;2;-1;0;0;0;0;59;0;1;72;43;6;4;3;0;5858;130;217;0;0
99;2025;12;0;4;0;0;2;-3;0;0;0;0;57;0;3;43;20;2;4;1;0;2725;124;152;0;0
105;2021;5;0;7;2;2;6;3;1;1;0;1;70;0;26;0;0;13;0;2;6;8682;1332;738;0;0
105;2022;5;0;7;2;5;6;-2;1;0;0;0;66;1;25;0;0;8;0;5;11;9485;676;293;0;0
105;2023;28;0;4;0;2;0;6;0;0;0;0;64;0;4;0;0;12;1;2;5;4165;30;248;0;0
105;2024;19;0;7;0;7;4;3;0;0;0;0;70;0;16;1;0;14;0;5;16;8917;670;325;0;0
105;2025;8;0;7;0;3;0;1;0;1;0;0;60;0;13;0;0;5;3;8;9;7270;551;650;0;0
113;2021;2;0;7;0;3;0;-4;0;3;0;0;66;0;18;93;45;8;4;3;0;6366;1326;170;0;0
113;2022;27;0;2;1;2;2;2;0;0;0;0;67;1;3;31;17;1;1;2;0;2107;102;48;0;0
113;2023;27;0;2;1;2;0;4;0;0;0;0;66;1;1;4;2;0;2;0;1;1889;104;0;0;0
113;2025;28;0;7;0;3;0;3;0;0;0;0;66;0;8;2;1;18;7;0;3;5181;1079;0;0;0
130;2021;22;0;7;1;3;4;5;0;0;0;0;78;0;10;0;0;12;4;4;1;6418;1268;40;0;0
130;2022;22;0;7;3;9;4;-1;0;5;0;0;71;0;13;2;1;12;9;3;1;6530;660;0;0;0
130;2023;18;0;5;0;2;2;-3;0;0;0;0;66;0;10;3;1;4;3;5;2;4377;234;0;0;0
130;2024;18;0;5;0;1;2;-2;0;1;0;0;63;0;4;26;11;2;0;1;8;3249;118;19;0;0
130;2025;2;0;5;3;1;0;0;0;1;0;0;70;0;10;6;3;10;1;4;2;3241;534;67;0;0
131;2021;6;0;7;4;1;2;-2;1;1;0;0;74;1;28;16;8;22;10;2;3;6657;1527;72;0;0
131;2022;6;0;7;5;5;6;7;1;2;0;0;77;1;25;12;6;21;13;5;2;7475;1020;170;0;0
131;2023;27;0;2;1;2;4;3;0;0;0;0;73;0;5;0;0;2;2;1;0;1976;108;0;0;0
131;2024;27;0;2;0;2;0;4;0;0;0;0;79;0;3;0;0;5;2;0;0;1774;62;0;0;0
131;2025;124;0;5;4;6;2;8;0;0;0;0;80;1;16;0;0;15;4;2;0;4293;731;8;0;0
139;2021;18;0;7;1;1;2;1;0;0;0;0;67;0;7;0;0;14;3;2;1;5690;275;110;0;0
139;2022;10;0;7;3;4;0;-1;1;2;0;0;72;1;13;0;0;10;4;3;0;4982;1489;64;0;0
139;2023;10;0;5;1;1;4;-2;0;0;0;0;62;0;6;2;0;9;6;3;0;3941;332;64;0;0
139;2024;10;0;2;0;0;0;0;0;0;0;0;70;0;1;0;0;4;0;0;0;964;200;165;0;0
139;2024;54;1;3;3;1;0;0;3;0;0;0;68;1;14;0;0;5;5;1;5;2735;637;15;0;0
139;2025;54;1;5;0;1;0;0;0;1;0;0;61;0;8;1;1;9;2;2;1;3716;782;0;0;0
139;2025;10;0;1;1;1;0;1;0;1;0;0;67;0;4;0;0;3;2;0;0;859;73;0;0;0
141;2021;22;0;7;1;3;2;7;0;0;0;1;63;0;14;0;0;10;0;2;4;8023;926;390;0;0
141;2022;22;0;7;2;4;13;-3;0;2;0;0;61;0;13;0;0;14;1;1;8;7726;545;496;1;0
141;2023;10;0;5;1;1;4;-1;0;0;0;0;61;0;11;0;0;9;2;5;6;5750;333;401;0;0
141;2024;10;0;4;0;0;2;-2;0;0;0;0;60;0;5;0;0;7;0;5;1;4341;88;373;0;0
141;2025;10;0;5;1;1;6;-2;0;0;0;0;54;0;7;0;0;6;1;4;2;5642;327;234;0;0
154;2021;10;0;5;0;3;0;1;0;0;0;0;60;0;2;0;0;3;0;1;13;5174;64;571;0;0
154;2022;54;1;5;1;2;2;12;0;0;0;0;72;0;7;3;1;3;2;3;10;5091;86;883;0;0
154;2022;10;0;5;0;1;2;-1;0;0;0;0;57;0;2;0;0;4;0;1;8;4956;101;462;0;0
154;2023;17;0;6;0;1;2;-4;0;0;0;0;58;0;9;0;0;10;2;3;11;6217;84;369;0;0
154;2024;17;0;6;0;2;2;-4;0;0;0;0;59;0;8;0;0;9;4;7;9;5783;498;594;0;0
164;2021;1;0;7;0;1;8;-1;0;0;0;0;63;0;13;0;0;13;2;2;6;7445;651;705;0;0
164;2022;1;0;7;1;1;4;1;0;0;0;0;59;0;22;0;0;4;0;3;4;7886;254;304;0;0
164;2023;14;0;6;0;2;6;3;0;0;0;0;59;0;6;0;0;8;2;4;3;5849;0;725;0;0
164;2025;14;0;3;2;0;2;3;0;0;0;0;64;0;6;0;0;3;1;4;3;2888;0;304;0;0
182;2021;12;0;7;0;0;4;-2;0;0;0;0;58;0;7;0;0;8;1;2;14;7125;4;823;0;0
182;2022;12;0;2;0;2;0;0;0;0;0;1;57;0;7;0;0;1;0;2;2;2164;185;333;0;0
182;2023;0;0;7;2;4;0;9;0;0;0;0;65;0;14;0;0;16;4;2;21;7948;167;533;0;0
182;2024;0;0;7;1;0;0;5;0;0;0;0;64;0;19;0;0;7;1;4;20;7305;82;623;0;0
182;2025;0;0;1;0;0;2;0;0;0;0;0;75;0;0;0;0;0;1;0;12;1134;0;102;0;0
187;2021;4;0;7;0;2;9;-3;0;0;0;0;64;0;2;82;53;10;4;2;2;6823;325;68;1;0
187;2022;4;0;7;1;9;2;2;0;0;0;0;69;1;8;93;53;6;5;4;1;6810;686;258;0;0
187;2023;31;0;4;1;0;0;0;0;0;0;0;69;1;8;36;29;6;2;4;0;3336;0;440;0;0
187;2024;19;0;4;0;1;0;-1;0;0;0;0;56;0;2;28;13;3;5;1;0;2525;0;179;0;0
187;2025;12;0;1;0;0;0;0;0;0;0;0;63;0;1;7;5;3;2;0;0;894;0;0;0;0
214;2021;3;0;7;0;0;7;-2;0;0;0;0;64;0;3;15;12;8;6;0;1;5826;135;317;1;1
214;2022;31;0;6;1;2;0;-9;0;0;0;0;65;0;7;65;38;12;6;4;0;5138;823;231;0;0
214;2023;19;0;6;3;3;0;3;0;1;0;0;69;0;9;25;14;8;5;5;1;4310;891;76;0;0
214;2024;19;0;5;0;1;0;-4;0;0;0;0;58;0;3;39;21;4;3;1;0;3255;0;513;0;0
238;2021;14;0;7;2;1;13;4;0;0;0;0;58;1;9;0;0;4;2;1;13;5082;140;710;1;1
238;2022;14;0;4;0;1;0;4;0;0;0;0;60;0;6;0;0;4;0;1;2;3199;0;405;0;0
238;2023;48;1;6;1;0;16;1;0;0;0;0;63;0;7;0;0;23;3;1;9;5078;60;397;0;0
238;2024;48;1;6;0;1;6;-2;0;0;0;0;55;0;7;0;0;14;2;0;9;6047;28;1023;0;0
306;2021;1;0;6;1;0;2;-1;0;0;0;0;60;0;3;34;19;3;3;1;1;4021;0;168;0;0
306;2022;1;0;7;1;2;5;-1;0;0;0;0;60;0;5;19;11;12;4;3;0;4943;0;81;1;0
306;2023;1;0;3;2;1;0;3;0;0;1;0;69;0;3;4;3;4;2;2;2;2647;0;132;0;0
306;2024;59;1;5;2;0;4;0;1;0;0;0;67;1;14;33;23;9;2;0;3;2711;1269;221;0;0
313;2021;14;0;7;0;1;4;1;0;0;0;1;65;0;7;24;11;8;3;2;1;4674;525;1303;0;0
313;2022;14;0;6;0;1;4;1;0;0;0;0;65;0;10;24;10;11;4;3;0;3538;0;834;0;0
313;2023;57;1;1;0;2;2;2;0;1;0;0;80;0;4;1;0;1;0;0;1;662;388;93;0;0
313;2024;25;0;7;1;0;2;0;0;0;0;0;66;0;10;20;10;14;0;3;2;4010;433;1003;0;0
324;2021;33;1;7;0;2;0;0;0;1;0;0;79;0;11;0;0;7;3;4;17;6575;496;1090;0;0
324;2022;33;1;5;0;2;2;2;0;0;0;0;80;0;8;0;0;7;2;3;13;4772;1030;447;0;0
324;2023;33;1;5;2;2;2;3;0;1;0;0;69;1;14;0;0;3;3;0;5;4355;735;453;0;0
347;2021;25;0;7;0;2;2;-3;0;0;0;0;62;0;2;1;0;8;4;4;0;5300;198;336;0;0
347;2022;25;0;7;2;1;0;0;0;0;0;0;61;0;11;3;1;10;6;0;0;5390;98;29;0;0
347;2023;60;1;1;1;0;2;0;1;0;0;0;77;0;5;1;0;2;0;0;0;566;477;0;0;0
347;2023;24;0;3;1;0;6;-3;0;0;0;0;58;0;3;0;0;7;5;3;0;2428;61;26;0;0
359;2021;12;0;7;2;1;2;0;0;0;0;1;71;0;7;2;0;15;3;4;1;6034;134;660;0;0
359;2022;12;0;2;2;1;0;3;1;0;0;1;80;0;4;2;1;4;1;0;1;1854;449;61;0;0
359;2023;29;0;1;0;0;0;0;0;0;0;0;69;0;0;0;0;2;1;1;0;1041;68;0;0;0
359;2024;12;0;1;0;0;2;0;0;0;0;0;56;0;2;0;0;1;0;0;0;669;0;0;0;0
385;2021;29;0;3;0;0;2;-1;0;0;0;0;61;0;3;0;0;6;0;1;1;2712;0;320;0;0
385;2022;29;0;2;0;0;0;-4;0;0;0;0;50;0;3;0;0;2;0;0;3;1802;16;458;0;0
385;2023;8;0;4;0;3;0;1;0;1;0;0;58;0;5;0;0;3;0;1;1;4049;93;324;0;0
385;2024;53;1;7;0;1;6;0;0;1;0;0;62;0;9;0;0;13;3;1;7;7304;142;916;0;0
387;2023;32;1;2;0;0;20;-2;0;0;0;0;58;0;3;1;1;23;0;0;1;2005;390;176;0;0
390;2021;16;0;7;0;2;2;0;0;0;0;0;67;0;2;30;16;15;5;2;5;4098;0;1153;0;0
390;2022;16;0;7;2;0;2;0;0;0;0;0;60;0;11;44;18;7;2;2;1;4050;17;512;0;0
390;2024;9;0;3;1;2;5;3;0;0;0;0;65;1;2;4;3;5;1;0;1;2114;0;173;1;0
393;2021;26;0;7;0;1;2;0;0;0;0;0;60;0;5;9;4;4;1;4;11;7104;0;1237;0;0
393;2022;26;0;5;0;4;0;-1;0;0;0;0;61;0;11;0;0;4;1;3;12;5219;131;532;0;0
393;2023;57;1;6;2;2;2;2;0;0;0;0;75;0;10;0;0;9;0;2;14;6076;0;1039;0;0
393;2024;12;0;3;0;0;0;-1;0;0;0;0;60;0;6;0;0;4;0;1;6;3486;67;459;0;0
393;2024;57;1;2;0;0;0;0;0;0;0;0;67;0;1;0;0;0;0;1;5;1976;0;250;0;0
406;2021;27;0;7;0;1;4;0;0;0;0;0;62;0;5;52;23;6;5;2;1;5594;394;450;0;0
406;2022;27;0;2;0;0;0;-1;0;0;0;0;59;0;1;8;4;0;1;2;1;1248;34;232;0;0
406;2023;29;0;2;1;1;0;1;0;0;0;0;70;0;7;3;2;4;3;3;1;1407;110;105;0;0
406;2024;25;0;4;1;0;0;-1;0;0;1;0;59;0;4;34;18;5;2;0;1;2972;0;113;0;0
432;2022;56;1;7;0;0;5;-4;0;0;0;0;54;0;2;22;11;7;0;1;7;2676;47;7;1;0
432;2023;60;1;5;0;0;21;-1;0;0;0;0;63;0;3;17;5;6;1;1;3;2379;80;328;1;0
433;2021;17;0;7;0;0;21;-1;0;0;0;0;61;0;1;7;3;11;3;2;0;3164;0;69;1;1
433;2022;43;1;7;1;1;2;-2;0;0;0;0;60;1;8;17;11;8;1;1;3;5178;35;99;0;0
433;2022;17;0;3;0;1;0;1;0;0;0;0;61;0;1;0;0;2;0;0;0;1463;444;0;0;0
433;2023;43;1;6;0;2;11;-2;0;0;0;0;57;0;5;6;4;13;3;0;7;5116;267;484;1;1
433;2024;54;1;5;0;0;6;0;0;0;0;0;61;0;11;9;5;8;1;0;0;3441;0;0;0;0
437;2023;53;1;4;0;1;2;1;0;0;0;0;56;0;2;17;9;5;1;1;1;1837;25;272;0;0
456;2021;4;0;7;0;0;2;-3;0;0;0;0;62;0;5;2;2;9;3;1;2;5242;18;205;0;0
456;2022;42;1;7;2;2;6;2;0;0;0;0;69;1;7;7;3;3;1;0;6;4935;326;687;0;0
460;2021;60;1;6;2;1;2;-1;0;1;0;0;59;0;5;5;4;7;0;0;1;3860;182;186;0;0
460;2022;60;1;7;2;2;2;4;0;0;0;0;61;1;15;6;4;14;2;2;1;5027;8;450;0;0
497;2022;34;1;7;2;1;2;0;0;0;0;0;67;0;14;85;38;22;2;1;2;5076;101;1067;0;0
497;2023;34;1;5;1;1;0;5;0;0;0;0;60;0;3;36;19;8;0;1;0;3259;0;213;0;0
559;2022;33;1;5;3;3;2;2;1;2;0;0;70;1;12;0;0;10;1;2;3;3607;1055;0;0;0
559;2023;33;1;5;3;2;0;2;1;2;0;0;68;1;22;0;0;3;1;3;2;3264;1394;0;0;0
568;2021;57;1;7;2;2;6;1;2;1;0;0;73;0;15;97;60;9;2;3;1;3823;1666;129;0;0
568;2022;57;1;6;1;6;0;0;1;4;0;0;76;0;16;87;46;9;0;0;3;4074;1646;22;0;0
568;2023;57;1;2;0;1;0;2;0;0;0;0;78;0;4;27;16;5;1;0;2;1383;696;0;0;0
569;2023;56;1;5;0;3;0;-2;0;3;0;0;63;0;12;3;2;8;3;0;0;3819;1181;0;0;0
574;2023;44;1;4;1;1;2;-1;0;0;0;0;58;0;5;6;1;3;0;0;1;2936;71;267;0;0
575;2023;123;1;3;1;1;0;3;0;0;0;0;70;1;10;0;0;3;1;0;7;2437;900;375;0;0
575;2022;39;1;7;0;0;4;-3;0;0;0;0;60;0;12;4;1;2;4;0;12;4461;1310;216;0;0
578;2023;17;0;1;0;1;0;1;0;0;0;0;66;0;0;0;0;1;1;1;0;452;92;0;0;0
584;2021;29;0;6;0;2;6;-1;0;1;0;0;63;0;4;0;0;7;0;2;1;3660;162;0;0;0
584;2023;12;0;7;2;4;2;2;0;0;0;0;66;0;14;0;0;13;9;2;0;5191;261;185;0;0
586;2023;55;1;6;1;0;0;-3;0;0;0;0;54;0;3;4;2;3;1;2;3;2964;0;430;0;0
599;2021;33;1;7;1;1;0;0;0;0;0;0;64;0;4;0;0;9;1;5;14;6450;105;966;0;0
599;2022;33;1;6;0;2;4;-1;0;0;0;0;63;0;4;0;0;7;0;1;11;5654;403;863;0;0
599;2023;33;1;4;0;2;0;1;0;0;0;0;53;0;3;0;0;4;2;0;8;3856;61;300;0;0
608;2023;44;1;4;0;0;4;1;0;0;0;0;60;0;1;0;0;5;3;0;7;3961;25;597;0;0
615;2021;19;0;7;0;0;8;-1;0;0;0;0;63;0;14;24;13;4;9;3;4;3973;319;883;0;0
615;2022;19;0;5;3;1;4;4;0;0;1;0;70;0;10;8;3;11;6;1;1;3092;0;777;0;0
615;2023;19;0;6;1;1;0;-2;1;0;0;0;62;0;10;8;5;7;5;2;1;2787;419;104;0;0
615;2024;19;0;7;2;3;0;-4;0;0;0;0;55;1;9;8;4;5;5;2;2;4171;0;625;0;0
624;2021;26;0;7;1;1;2;0;0;0;0;0;57;0;6;42;21;5;2;2;0;3832;1;433;0;0
624;2022;26;0;6;1;1;2;0;0;0;0;0;60;0;3;36;17;3;1;3;0;3382;0;860;0;0
624;2023;50;1;6;1;1;2;2;0;0;0;0;65;1;13;57;29;10;1;3;2;4202;0;786;0;0
624;2024;36;1;3;0;1;14;-2;0;0;0;0;55;0;3;56;30;5;2;1;0;2382;253;345;0;0
644;2021;10;0;7;1;1;0;1;1;0;0;0;62;0;4;7;4;9;8;1;0;4954;352;52;0;0
644;2022;10;0;1;0;0;0;0;0;0;0;0;66;0;0;0;0;3;0;0;0;653;0;47;0;0
644;2023;56;1;1;1;1;0;2;0;0;0;0;81;0;2;3;2;0;0;2;0;909;125;215;0;0
644;2024;21;0;6;0;2;0;0;0;0;0;0;61;0;7;8;5;5;1;2;0;2952;185;5;0;0
661;2021;31;0;7;0;1;10;-1;0;0;0;0;52;0;3;0;0;8;1;1;0;6528;26;181;0;0
661;2022;31;0;4;0;1;2;-2;0;0;0;0;55;0;4;0;0;1;0;1;5;3919;188;277;0;0
661;2023;45;1;1;1;0;0;-1;0;0;0;0;65;0;5;0;0;2;0;0;1;1144;116;119;0;0
661;2023;28;0;6;0;1;4;0;0;0;0;0;57;0;8;0;0;8;0;3;6;6033;101;806;0;0
661;2024;123;1;4;0;1;4;1;0;0;0;0;73;0;5;0;0;4;0;2;14;4143;237;618;0;0
661;2025;47;1;7;0;1;4;-6;0;0;0;0;60;0;10;0;0;12;5;6;7;6395;0;1192;0;0
702;2021;35;1;6;4;2;4;0;2;2;0;0;70;0;15;11;4;7;2;1;1;4981;1584;0;0;0
702;2022;11;0;5;2;1;4;2;0;0;1;1;64;1;8;3;1;6;1;2;0;3928;0;263;0;0
702;2024;38;1;6;0;0;2;0;0;0;0;0;73;0;17;1;0;15;0;3;2;4450;1407;21;0;0
702;2025;55;1;5;1;0;14;0;0;0;0;0;62;0;11;4;1;6;2;1;1;3693;202;240;0;0
743;2021;19;0;7;1;2;2;1;0;0;0;0;67;0;3;7;5;11;5;4;3;5225;109;905;0;0
743;2022;19;0;6;2;2;2;3;0;0;1;0;66;0;10;31;12;7;5;1;3;3590;0;974;0;0
743;2023;14;0;2;0;0;0;-1;0;0;0;0;61;0;3;9;3;1;0;0;2;723;1;280;0;0
744;2021;17;0;7;1;1;4;2;0;0;1;0;67;0;6;4;2;10;5;1;2;2686;0;1221;0;0
744;2022;17;0;3;1;0;2;-2;0;0;0;0;66;0;3;12;5;4;0;2;2;1653;249;328;0;0
746;2023;58;1;6;1;1;2;5;0;0;1;0;59;0;8;0;0;4;1;1;7;6062;300;355;0;0
755;2023;60;1;5;0;3;2;0;0;0;0;0;68;0;6;60;30;5;1;2;1;4103;977;0;0;0
780;2021;1;0;7;0;0;2;-4;0;0;0;0;59;0;2;3;0;12;9;2;0;5976;11;319;0;0
780;2022;1;0;7;2;0;2;-2;0;0;0;0;65;1;7;0;0;15;5;2;1;5255;81;18;0;0
780;2023;1;0;3;0;1;0;1;0;0;0;0;59;0;8;1;1;4;2;1;0;1662;0;67;0;0
780;2024;1;0;3;1;3;0;5;0;0;0;0;62;0;4;1;1;0;3;1;1;2281;0;7;0;0
787;2021;54;1;6;0;2;0;0;0;1;0;0;79;0;9;0;0;9;2;2;9;5766;889;1092;0;0
787;2022;54;1;5;1;3;2;5;0;0;0;1;72;1;9;0;0;6;1;0;3;4560;54;1165;0;0
787;2023;54;1;6;0;1;2;-1;0;0;0;0;67;0;9;0;0;7;0;2;9;5770;276;795;0;0
915;2021;13;0;7;2;1;2;4;0;0;0;0;58;0;8;0;0;5;5;4;13;6525;75;1088;0;0
